habitaciones,baños,precio,link_inmueble,metros_cuadrados,anunciante,zona,tipo_de_operacion,fecha_inclusion,web
7,3,350000.0,https://www.picoblanes.com/casa-chalet-en-alcoy-ensanche-con-piscina-es1623079.html,300.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,110000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es961247.html,337.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,70000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es989276.html,260.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
3,2,185000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es1511047.html,125.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
5,1,79000.0,https://www.picoblanes.com/piso-en-alcoy-centro-es1298942.html,142.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
3,2,375000.0,https://www.picoblanes.com/casa-adosada-en-alcoy-ensanche-con-piscina-es1495088.html,251.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,1000.0,https://www.picoblanes.com/nave-en-alcoy-beniata-es1277066.html,413.0,Picó Blanes,Beniata,Alquiler,2025-08-24,Picó Blanes
0,0,350.0,https://www.picoblanes.com/local-comercial-en-alcoy-batoy-es824775.html,120.0,Picó Blanes,Barrio Batoi - Sargento - Baradello,Alquiler,2025-08-24,Picó Blanes
0,0,500.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es775367.html,170.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-08-24,Picó Blanes
3,2,72000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-vistas-es1600592.html,90.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
2,1,140000.0,https://www.picoblanes.com/atico-en-alcoy-ensanche-con-ascensor-es1085734.html,95.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
3,1,120000.0,https://www.picoblanes.com/piso-en-alcoy-el-cami-es1319652.html,100.0,Picó Blanes,El Cami,Venta,2025-08-24,Picó Blanes
0,0,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es965477.html,215.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,99000.0,https://www.picoblanes.com/nave-en-alcoy-viaducto-es832692.html,312.0,Picó Blanes,Viaducto,Venta,2025-08-24,Picó Blanes
0,0,700.0,https://www.picoblanes.com/local-comercial-en-alcoy-el-cami-es1319447.html,187.0,Picó Blanes,El Cami,Alquiler,2025-08-24,Picó Blanes
6,3,415000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-cocentaina-con-piscina-es1010952.html,505.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
4,3,630000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-gormaig-con-piscina-es1254437.html,227.0,Picó Blanes,Gormaig,Venta,2025-08-24,Picó Blanes
5,1,125000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-garaje-es1251685.html,159.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
2,1,160000.0,https://www.picoblanes.com/atico-en-alcoy-centro-con-ascensor-es1264761.html,92.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,120000.0,https://www.picoblanes.com/nave-en-alcoy-beniata-es772543.html,400.0,Picó Blanes,Beniata,Venta,2025-08-24,Picó Blanes
0,0,350.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es1485708.html,138.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-08-24,Picó Blanes
0,0,70520.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1539090.html,218.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,35000.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es917375.html,47.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
3,3,238000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es1626086.html,200.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
3,2,180000.0,https://www.picoblanes.com/piso-en-alcoy-norte-con-ascensor-es1625726.html,111.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,700.0,https://www.picoblanes.com/local-comercial-en-alcoy-viaducto-con-garaje-es1106939.html,432.0,Picó Blanes,Viaducto,Alquiler,2025-08-24,Picó Blanes
7,4,361305.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-vistas-es1500378.html,440.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
4,2,270000.0,https://www.picoblanes.com/casa-chalet-en-muro-de-alcoy-muro-con-vistas-es1598370.html,210.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
0,0,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1000793.html,150.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
3,1,200000.0,https://www.picoblanes.com/casa-chalet-en-planes-pueblos-de-la-montantildea-con-piscina-es1562452.html,132.0,Picó Blanes,Pueblos De La Montaña,Venta,2025-08-24,Picó Blanes
0,0,500.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-es1239237.html,120.0,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
0,0,700.0,https://www.picoblanes.com/local-comercial-en-alcoy-el-cami-es1044500.html,150.0,Picó Blanes,El Cami,Alquiler,2025-08-24,Picó Blanes
0,0,85000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1070471.html,129.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,1,80000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es841275.html,130.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,2500.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es1201834.html,177.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-08-24,Picó Blanes
0,0,89000.0,https://www.picoblanes.com/oficina-en-alcoy-centro-con-ascensor-es1601739.html,180.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,28000.0,https://www.picoblanes.com/oficina-en-alcoy-santa-rosa-es819421.html,30.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,2,250000.0,https://www.picoblanes.com/nave-en-alcoy-beniata-es937590.html,650.0,Picó Blanes,Beniata,Venta,2025-08-24,Picó Blanes
0,0,80000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es851762.html,190.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
3,2,140000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es1362111.html,104.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
6,3,395000.0,https://www.picoblanes.com/casa-chalet-en-alcoy-viaducto-con-piscina-es1228892.html,575.0,Picó Blanes,Viaducto,Venta,2025-08-24,Picó Blanes
5,3,249000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es799744.html,250.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,502200.0,https://www.picoblanes.com/edificio-en-alcoy-centro-es1499967.html,505.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,1,22000.0,https://www.picoblanes.com/oficina-en-alcoy-ensanche-es804800.html,25.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,800.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1334749.html,270.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
3,2,450000.0,https://www.picoblanes.com/casa-chalet-en-alcoy-sargento-con-piscina-es807529.html,118.0,Picó Blanes,Barrio Batoi - Sargento - Baradello,Venta,2025-08-24,Picó Blanes
4,3,195000.0,https://www.picoblanes.com/casa-de-pueblo-en-planes-pueblos-de-la-montantildea-con-vistas-es1000827.html,338.0,Picó Blanes,Pueblos De La Montaña,Venta,2025-08-24,Picó Blanes
0,0,180000.0,https://www.picoblanes.com/local-comercial-en-muro-de-alcoy-muro-es1600792.html,530.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
0,0,27500.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es955107.html,116.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
2,2,275000.0,https://www.picoblanes.com/casa-chalet-en-benimarfull-pueblos-de-la-montantildea-con-piscina-es1598091.html,170.0,Picó Blanes,Pueblos De La Montaña,Venta,2025-08-24,Picó Blanes
6,3,600000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-gormaig-con-vistas-es1356457.html,518.0,Picó Blanes,Gormaig,Venta,2025-08-24,Picó Blanes
0,0,390000.0,https://www.picoblanes.com/nave-en-alcoy-viaducto-es771927.html,789.0,Picó Blanes,Viaducto,Venta,2025-08-24,Picó Blanes
0,0,2000.0,https://www.picoblanes.com/nave-en-alcoy-beniata-es975279.html,963.0,Picó Blanes,Beniata,Alquiler,2025-08-24,Picó Blanes
0,2,225000.0,https://www.picoblanes.com/nave-en-muro-de-alcoy-muro-es827131.html,1380.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
0,0,350.0,https://www.picoblanes.com/oficina-en-alcoy-santa-rosa-con-ascensor-es827987.html,90.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-08-24,Picó Blanes
0,0,45000.0,https://www.picoblanes.com/local-comercial-en-alcoy-el-cami-es1557941.html,106.0,Picó Blanes,El Cami,Venta,2025-08-24,Picó Blanes
5,1,150000.0,https://www.picoblanes.com/casa-adosada-en-cocentaina-cocentaina-con-vistas-es1551462.html,186.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
3,2,140000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es1046987.html,120.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1575675.html,308.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,1,49000.0,https://www.picoblanes.com/local-comercial-en-alcoy-viaducto-es1153814.html,79.0,Picó Blanes,Viaducto,Venta,2025-08-24,Picó Blanes
6,2,250000.0,https://www.picoblanes.com/casa-de-pueblo-en-muro-de-alcoy-con-vistas-es850918.html,295.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
2,1,800.0,https://www.picoblanes.com/piso-en-alcoy-batoy-con-garaje-es1625881.html,160.0,Picó Blanes,Barrio Batoi - Sargento - Baradello,Alquiler,2025-08-24,Picó Blanes
0,0,225000.0,https://www.picoblanes.com/solar-urbano-en-alcoy-centro-es1618335.html,325.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
4,2,185000.0,https://www.picoblanes.com/piso-en-alcoy-norte-con-ascensor-es1594973.html,135.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
11,4,400000.0,https://www.picoblanes.com/casa-chalet-en-alcoy-santa-rosa-con-piscina-es1299174.html,800.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,2,85000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1334704.html,237.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
5,2,85000.0,https://www.picoblanes.com/casa-de-pueblo-en-benilloba-pueblos-de-la-montantildea-con-vistas-es1574322.html,265.0,Picó Blanes,Pueblos De La Montaña,Venta,2025-08-24,Picó Blanes
0,0,85000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es1177747.html,98.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,2,120000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es943124.html,445.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
5,3,250000.0,https://www.picoblanes.com/casa-chalet-en-alcocer-de-planes-pueblos-de-la-montantildea-con-vistas-es812843.html,300.0,Picó Blanes,Pueblos De La Montaña,Venta,2025-08-24,Picó Blanes
0,0,1000.0,https://www.picoblanes.com/local-comercial-en-alcoy-el-cami-es1044497.html,900.0,Picó Blanes,El Cami,Alquiler,2025-08-24,Picó Blanes
0,0,99000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1116926.html,129.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
3,1,200000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-cocentaina-con-vistas-es1599613.html,130.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
5,2,259000.0,https://www.picoblanes.com/atico-en-alcoy-centro-con-ascensor-es943064.html,230.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,110000.0,https://www.picoblanes.com/oficina-en-alcoy-norte-con-ascensor-es1046989.html,146.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,800.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-es1602280.html,Desconocido,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
0,1,1100.0,https://www.picoblanes.com/oficina-en-alcoy-centro-con-ascensor-es988188.html,178.0,Picó Blanes,Centro - Zona Alta,Alquiler,2025-08-24,Picó Blanes
0,0,425000.0,https://www.picoblanes.com/local-comercial-en-alcoy-santa-rosa-es823613.html,210.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,0,600.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es946416.html,90.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
5,2,175000.0,https://www.picoblanes.com/casa-chalet-en-muro-de-alcoy-muro-con-piscina-es1367018.html,114.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
0,0,180000.0,https://www.picoblanes.com/local-comercial-en-cocentaina-cocentaina-es1599667.html,550.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
6,3,92000.0,https://www.picoblanes.com/casa-chalet-en-gorga-pueblos-de-la-montana-con-vistas-es872320.html,167.0,Picó Blanes,Pueblos De La Montaña,Venta,2025-08-24,Picó Blanes
4,2,250000.0,https://www.picoblanes.com/edificio-en-alcoy-centro-con-vistas-es1556354.html,600.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,18000.0,https://www.picoblanes.com/oficina-en-alcoy-santa-rosa-es1046999.html,24.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,1,110000.0,https://www.picoblanes.com/oficina-en-alcoy-ensanche-con-ascensor-es822958.html,160.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,596790.0,https://www.picoblanes.com/parcela-en-muro-de-alcoy-muro-es1193105.html,3141.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
3,1,800.0,https://www.picoblanes.com/piso-en-alcoy-el-cami-con-ascensor-es1623096.html,120.0,Picó Blanes,El Cami,Alquiler,2025-08-24,Picó Blanes
0,1,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es833206.html,230.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
0,0,75000.0,https://www.picoblanes.com/local-comercial-en-alcoy-ensanche-es823606.html,103.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
4,2,420000.0,https://www.picoblanes.com/casa-chalet-en-muro-de-alcoy-muro-con-ascensor-es1547577.html,393.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
0,1,120000.0,https://www.picoblanes.com/nave-en-alcoy-cotes-baixes-es817857.html,343.0,Picó Blanes,Cotes Baixes,Venta,2025-08-24,Picó Blanes
7,1,80000.0,https://www.picoblanes.com/casa-de-pueblo-en-quatretondeta-con-vistas-es1136084.html,580.0,Picó Blanes,Desconocido,Venta,2025-08-24,Picó Blanes
5,3,280000.0,https://www.picoblanes.com/casa-chalet-en-cocentaina-cocentaina-con-piscina-es1557951.html,172.0,Picó Blanes,Cocentaina,Venta,2025-08-24,Picó Blanes
0,0,42000.0,https://www.picoblanes.com/local-comercial-en-alcoy-batoy-es1177339.html,120.0,Picó Blanes,Barrio Batoi - Sargento - Baradello,Venta,2025-08-24,Picó Blanes
2,1,115000.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-con-ascensor-es1618313.html,75.0,Picó Blanes,Barrio Santa Rosa,Venta,2025-08-24,Picó Blanes
0,1,800.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-con-vistas-es1171152.html,100.0,Picó Blanes,Barrio Zona Nord,Alquiler,2025-08-24,Picó Blanes
0,0,55000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1135732.html,255.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
7,2,300000.0,https://www.picoblanes.com/casa-chalet-en-muro-de-alcoy-muro-con-piscina-es1054477.html,310.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
5,2,295000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es1001000.html,200.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
4,2,160000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-ascensor-es818796.html,178.0,Picó Blanes,Barrio Eixample,Venta,2025-08-24,Picó Blanes
0,0,295000.0,https://www.picoblanes.com/nave-en-muro-de-alcoy-muro-es937098.html,400.0,Picó Blanes,Muro,Venta,2025-08-24,Picó Blanes
0,1,45000.0,https://www.picoblanes.com/local-comercial-en-alcoy-centro-con-garaje-es841622.html,60.0,Picó Blanes,Centro - Zona Alta,Venta,2025-08-24,Picó Blanes
0,0,150000.0,https://www.picoblanes.com/local-comercial-en-alcoy-norte-es1618170.html,205.0,Picó Blanes,Barrio Zona Nord,Venta,2025-08-24,Picó Blanes
2,1,600.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-es1621321.html,70.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-09-06,Picó Blanes
3,3,430000.0,https://www.picoblanes.com/atico-en-alcoy-ensanche-con-vistas-es823878.html,320.0,Picó Blanes,Barrio Eixample,Venta,2025-09-06,Picó Blanes
3,1,85000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-vistas-es1638268.html,80.0,Picó Blanes,Barrio Eixample,Venta,2025-09-06,Picó Blanes
3,1,600.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-es1621323.html,70.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-09-06,Picó Blanes
3,2,700.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-con-ascensor-es1029843.html,110.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-09-06,Picó Blanes
2,1,520.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-es1621318.html,70.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-09-06,Picó Blanes
3,3,430000.0,https://www.picoblanes.com/piso-en-alcoy-ensanche-con-vistas-es1143502.html,320.0,Picó Blanes,Barrio Eixample,Venta,2025-09-06,Picó Blanes
4,2,1000.0,https://www.picoblanes.com/piso-en-alcoy-centro-con-ascensor-es1633391.html,140.0,Picó Blanes,Centro - Zona Alta,Alquiler,2025-09-06,Picó Blanes
3,1,580.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-es1621319.html,70.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-09-06,Picó Blanes
3,1,70000.0,https://www.picoblanes.com/piso-en-alcoy-norte-con-vistas-es1557852.html,86.0,Picó Blanes,Barrio Zona Nord,Venta,2025-09-06,Picó Blanes
2,1,800.0,https://www.picoblanes.com/casa-adosada-en-alcoy-batoy-con-garaje-es1633226.html,160.0,Picó Blanes,Barrio Batoi - Sargento - Baradello,Alquiler,2025-09-06,Picó Blanes
2,1,620.0,https://www.picoblanes.com/piso-en-alcoy-santa-rosa-es1621317.html,70.0,Picó Blanes,Barrio Santa Rosa,Alquiler,2025-09-06,Picó Blanes
